depth,batch_label,batch,alpha,top_k,lr,seed,score,val_bpb_best,val_bpb_final,train_loss_final,steps_completed,tokens,chinchilla_mult,sweep,result_json
16,512K,524288,1.15,1,0.015,42,0.7648184132231435,0.7648184132231435,0.7648184132231435,2.490893511695547,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p015_s42/result.json
16,512K,524288,1.15,1,0.02,42,0.7693242520763659,0.7693242520763659,0.7693242520763659,2.5040609207571256,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p02_s42/result.json
16,512K,524288,1.15,1,0.03,42,0.7718358125222997,0.7718358125222997,0.7718358125222997,2.5633840072253538,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p03_s42/result.json
16,512K,524288,1.15,1,0.04,42,0.7808177821973893,0.7808177821973893,0.7808177821973893,2.5901514617194805,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p04_s42/result.json
16,2M,2097152,0.25,1,0.005,42,0.7583156149939493,0.7583156149939493,0.7583156149939493,2.5295746892532707,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,0.25,1,0.0075,42,0.7639300706270109,0.7639300706270109,0.7639300706270109,2.5474423165806774,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,0.25,1,0.01,42,0.7591381651694222,0.7591381651694222,0.7591381651694222,2.5312031500837584,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,0.25,1,0.015,42,0.7653049003512377,0.7653049003512377,0.7653049003512377,2.5517868321664476,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,0.25,1,0.02,42,0.7643790241935393,0.7643790241935393,0.7643790241935393,2.5481505679540914,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,0.25,1,0.03,42,0.7817517737197506,0.7817517737197506,0.7817517737197506,2.6045037955934713,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,0.25,1,0.04,42,0.7859706040066368,0.7859706040066368,0.7859706040066368,2.6183048103413564,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz2097152_lr0p04_s42/result.json
16,2M,2097152,0.5,1,0.005,42,0.7599452092017,0.7599452092017,0.7599452092017,2.534541736601943,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,0.5,1,0.0075,42,0.752945779638583,0.752945779638583,0.752945779638583,2.511914232283139,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,0.5,1,0.01,42,0.761525821387021,0.761525821387021,0.761525821387021,2.540438695496585,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,0.5,1,0.015,42,0.7632976518522111,0.7632976518522111,0.7632976518522111,2.543085282202646,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,0.5,1,0.02,42,0.7716466230835964,0.7716466230835964,0.7716466230835964,2.5722818869409454,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,0.5,1,0.03,42,0.7810465340388241,0.7810465340388241,0.7810465340388241,2.6018291743034365,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,0.5,1,0.04,42,0.7841101566576726,0.7841101566576726,0.7841101566576726,2.610870289678055,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz2097152_lr0p04_s42/result.json
16,2M,2097152,0.75,1,0.005,42,0.7601882353899078,0.7601882353899078,0.7601882353899078,2.535179107136501,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,0.75,1,0.0075,42,0.7580611403448777,0.7580611403448777,0.7580611403448777,2.52876105164075,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,0.75,1,0.01,42,0.7594998061072116,0.7594998061072116,0.7594998061072116,2.5333614754235283,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,0.75,1,0.015,42,0.7662111402247964,0.7662111402247964,0.7662111402247964,2.541475982575391,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,0.75,1,0.02,42,0.7737264751129105,0.7737264751129105,0.7737264751129105,2.5776464213072345,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,0.75,1,0.03,42,0.7747193754876907,0.7747193754876907,0.7747193754876907,2.583026276720205,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,0.75,1,0.04,42,0.7761979659458214,0.7761979659458214,0.7761979659458214,2.588918549019845,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz2097152_lr0p04_s42/result.json
16,2M,2097152,0.85,1,0.005,42,0.7626984915808065,0.7626984915808065,0.7626984915808065,2.541209387184637,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,0.85,1,0.0075,42,0.7600183199422789,0.7600183199422789,0.7600183199422789,2.5368234180991993,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,0.85,1,0.01,42,0.7622134536249736,0.7622134536249736,0.7622134536249736,2.542297730327805,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,0.85,1,0.015,42,0.7659260155823999,0.7659260155823999,0.7659260155823999,2.554217395017592,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,0.85,1,0.02,42,0.7766367028479081,0.7766367028479081,0.7766367028479081,2.5884674805570036,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,0.85,1,0.03,42,0.7748040071477463,0.7748040071477463,0.7748040071477463,2.5817605986904058,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,0.85,1,0.04,42,0.7774709188600838,0.7774709188600838,0.7774709188600838,2.5916249357824928,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz2097152_lr0p04_s42/result.json
16,2M,2097152,1.0,1,0.005,42,0.752306042543864,0.752306042543864,0.752306042543864,2.510193748134436,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,1.0,1,0.0075,42,0.7582459098081843,0.7582459098081843,0.7582459098081843,2.5303407664051725,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,1.0,1,0.01,42,0.7675300318997398,0.7675300318997398,0.7675300318997398,2.5618327690803557,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,1.0,1,0.015,42,0.7670268792906415,0.7670268792906415,0.7670268792906415,2.556390217128882,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,1.0,1,0.02,42,0.7745360551966454,0.7745360551966454,0.7745360551966454,2.584063407356904,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,1.0,1,0.03,42,0.7696291579201282,0.7696291579201282,0.7696291579201282,2.564888429466029,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,1.0,1,0.04,42,0.7757128555313754,0.7757128555313754,0.7757128555313754,2.5847167764799153,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz2097152_lr0p04_s42/result.json
16,2M,2097152,1.15,1,0.005,42,0.7530185280860966,0.7530185280860966,0.7530185280860966,2.513215903005576,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p005_s42/result.json
16,2M,2097152,1.15,1,0.0075,42,0.7623801084350148,0.7623801084350148,0.7623801084350148,2.5442058092009847,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p0075_s42/result.json
16,2M,2097152,1.15,1,0.01,42,0.759466112852138,0.759466112852138,0.759466112852138,2.5366988415662837,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p01_s42/result.json
16,2M,2097152,1.15,1,0.015,42,0.7685766241067985,0.7685766241067985,0.7685766241067985,2.5618189532050337,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p015_s42/result.json
16,2M,2097152,1.15,1,0.02,42,0.7702023055494438,0.7702023055494438,0.7702023055494438,2.5648101118014104,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p02_s42/result.json
16,2M,2097152,1.15,1,0.03,42,0.7692407797541192,0.7692407797541192,0.7692407797541192,2.5645468045925304,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p03_s42/result.json
16,2M,2097152,1.15,1,0.04,42,0.7766427169127922,0.7766427169127922,0.7766427169127922,2.587031107206641,3840,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p04_s42/result.json
16,8M,8388608,0.25,1,0.005,42,0.8152254067371066,0.8152254067371066,0.8152254067371066,2.709468365174339,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,0.25,1,0.0075,42,0.801062718686741,0.801062718686741,0.801062718686741,2.666715834327969,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p0075_s42/result.json
16,8M,8388608,0.25,1,0.01,42,0.7982732070011036,0.7982732070011036,0.7982732070011036,2.6564532820798568,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p01_s42/result.json
16,8M,8388608,0.25,1,0.015,42,0.8094202400344674,0.8094202400344674,0.8094202400344674,2.6913493081754654,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p015_s42/result.json
16,8M,8388608,0.25,1,0.02,42,0.8030389548993772,0.8030389548993772,0.8030389548993772,2.672174217587645,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p02_s42/result.json
16,8M,8388608,0.25,1,0.03,42,0.8380043658424411,0.8380043658424411,0.8380043658424411,2.7792700711765206,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p03_s42/result.json
16,8M,8388608,0.25,1,0.04,42,0.8252789668407611,0.8252789668407611,0.8252789668407611,2.7412881180992326,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p04_s42/result.json
16,8M,8388608,0.5,1,0.005,42,0.8096379057081039,0.8096379057081039,0.8096379057081039,2.6927832620234367,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,0.5,1,0.0075,42,0.7993732012059885,0.7993732012059885,0.7993732012059885,2.6615256945012176,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p0075_s42/result.json
16,8M,8388608,0.5,1,0.01,42,0.7974706554028357,0.7974706554028357,0.7974706554028357,2.653424835420975,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p01_s42/result.json
16,8M,8388608,0.5,1,0.015,42,0.7957257795417044,0.7957257795417044,0.7957257795417044,2.6488421031704803,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
16,8M,8388608,0.5,1,0.02,42,0.8199292025212127,0.8199292025212127,0.8199292025212127,2.723580068016034,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p02_s42/result.json
16,8M,8388608,0.5,1,0.03,42,0.8087573886421818,0.8087573886421818,0.8087573886421818,2.690541790537255,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p03_s42/result.json
16,8M,8388608,0.5,1,0.04,42,0.8734461921663836,0.8734461921663836,0.8734461921663836,2.894572707987684,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p04_s42/result.json
16,8M,8388608,0.75,1,0.005,42,0.8067543427427128,0.8067543427427128,0.8067543427427128,2.6823855693418457,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,0.75,1,0.0075,42,0.7986673818561576,0.7986673818561576,0.7986673818561576,2.657940117520331,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p0075_s42/result.json
16,8M,8388608,0.75,1,0.01,42,0.793829610096501,0.793829610096501,0.793829610096501,2.6438250565361674,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p01_s42/result.json
16,8M,8388608,0.75,1,0.015,42,0.7904906447480192,0.7904906447480192,0.7904906447480192,2.634175680160589,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p015_s42/result.json
16,8M,8388608,0.75,1,0.02,42,0.7954158015950278,0.7954158015950278,0.7954158015950278,2.6472622850539587,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p02_s42/result.json
16,8M,8388608,0.75,1,0.03,42,0.8546954247369708,0.8546954247369708,0.8546954247369708,2.833912246411224,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p03_s42/result.json
16,8M,8388608,0.75,1,0.04,42,0.8093169140522419,0.8093169140522419,0.8093169140522419,2.6929501264206204,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p04_s42/result.json
16,8M,8388608,0.85,1,0.005,42,0.8044821855543339,0.8044821855543339,0.8044821855543339,2.6753995071513925,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,0.85,1,0.0075,42,0.7979450419425486,0.7979450419425486,0.7979450419425486,2.6554261578436904,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p0075_s42/result.json
16,8M,8388608,0.85,1,0.01,42,0.7934452896128233,0.7934452896128233,0.7934452896128233,2.642187460146963,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p01_s42/result.json
16,8M,8388608,0.85,1,0.015,42,0.8064596535633922,0.8064596535633922,0.8064596535633922,2.6827829996194454,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p015_s42/result.json
16,8M,8388608,0.85,1,0.02,42,0.86485962914277,0.86485962914277,0.86485962914277,2.864791389578071,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p02_s42/result.json
16,8M,8388608,0.85,1,0.03,42,0.8646633387599867,0.8646633387599867,0.8646633387599867,2.8632484112504377,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p03_s42/result.json
16,8M,8388608,0.85,1,0.04,42,0.8055902226652686,0.8055902226652686,0.8055902226652686,2.6814009739966274,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p04_s42/result.json
16,8M,8388608,1.0,1,0.005,42,0.8014079839779784,0.8014079839779784,0.8014079839779784,2.66672739088788,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,1.0,1,0.0075,42,0.7942124814079173,0.7942124814079173,0.7942124814079173,2.6441463544820727,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p0075_s42/result.json
16,8M,8388608,1.0,1,0.01,42,0.7964163825827925,0.7964163825827925,0.7964163825827925,2.651238238931491,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
16,8M,8388608,1.0,1,0.015,42,0.7885058584190416,0.7885058584190416,0.7885058584190416,2.6251079150744747,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p015_s42/result.json
16,8M,8388608,1.0,1,0.02,42,0.8002311836432484,0.8002311836432484,0.8002311836432484,2.663824877860405,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p02_s42/result.json
16,8M,8388608,1.0,1,0.03,42,0.8498652611316857,0.8498652611316857,0.8498652611316857,2.8180727619945922,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p03_s42/result.json
16,8M,8388608,1.0,1,0.04,42,0.8063043022969886,0.8063043022969886,0.8063043022969886,2.684891441170434,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p04_s42/result.json
16,8M,8388608,1.15,1,0.005,42,0.8045446448787928,0.8045446448787928,0.8045446448787928,2.6774472937201588,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p005_s42/result.json
16,8M,8388608,1.15,1,0.0075,42,0.7940237267208924,0.7940237267208924,0.7940237267208924,2.643004482530794,960,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p0075_s42/result.json
