depth,optimizer,batch_size,batch_label,lr,seed,score_best_val_bpb,final_val_bpb,train_loss_final,steps_completed,max_steps,eval_time_seconds,error,precondition_frequency,architecture,path
16,adamw,2097152,2M,0.015,42,2.237378793116232,2.237378793116232,7.304435229053832,3840.0,3840,2784.9936838150024,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p015_s42/result.json
16,adamw,2097152,2M,0.02,42,2.2293315395496345,2.267579977791897,7.401443897910078,3840.0,3840,2812.603936433792,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p02_s42/result.json
16,adamw,2097152,2M,0.03,42,2.229262269115548,2.268503245439525,7.411207898005111,3840.0,3840,2791.35755777359,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p03_s42/result.json
16,adamw,2097152,2M,0.04,42,2.2513064978844395,2.2513064978844395,7.3403271128021395,3840.0,3840,2776.2395198345184,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p04_s42/result.json
16,adamw,8388608,8M,0.005,42,2.0733507527157427,2.206309844090544,7.206786458694478,960.0,960,2514.7679538726807,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p005_s42/result.json
16,adamw,8388608,8M,0.0075,42,2.058169369024347,2.2229341686024444,7.261556610888456,960.0,960,2528.2307708263397,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p0075_s42/result.json
16,adamw,8388608,8M,0.01,42,2.1416153163359106,2.220633172886067,7.256935087500162,960.0,960,2518.550233364105,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p01_s42/result.json
16,adamw,8388608,8M,0.015,42,2.190589368317972,2.227084597958601,7.281296848006546,960.0,960,1285.054310798645,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p015_s42/result.json
16,adamw,8388608,8M,0.02,42,2.2019013171546633,2.2019013171546633,7.192485470067752,960.0,960,2508.78724861145,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p02_s42/result.json
16,adamw,8388608,8M,0.03,42,2.2096961249133553,2.24988543956508,7.3515074684862425,960.0,960,2489.316335439682,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p03_s42/result.json
16,adamw,8388608,8M,0.04,42,2.2324663889851224,2.2324663889851224,7.297184576319337,960.0,960,2513.118479013443,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz8388608_lr0p04_s42/result.json
16,kl_shampoo,524288,512K,0.005,42,0.8984879612990121,0.8984879612990121,2.9598187718762046,15360.0,15360,4576.9088451862335,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p005_s42/result.json
16,kl_shampoo,524288,512K,0.0075,42,1.6128932220260823,2.303451193856841,7.524472643740076,15360.0,15360,15265.988199472427,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p0075_s42/result.json
16,kl_shampoo,524288,512K,0.01,42,1.0733810258108305,1.0733810258108305,3.5247692117865106,15360.0,15360,15270.82925271988,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p01_s42/result.json
16,kl_shampoo,524288,512K,0.015,42,1.5241579408782633,1.5241579408782633,4.9635098222735765,15360.0,15360,5009.790400981903,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p015_s42/result.json
16,kl_shampoo,524288,512K,0.02,42,0.990801828428707,0.990801828428707,3.2296389291335785,15360.0,15360,612.1615047454834,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p02_s42/result.json
16,kl_shampoo,524288,512K,0.03,42,1.8105729262562198,1.9469171391160234,6.348678531535436,15360.0,15360,685.053685426712,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p03_s42/result.json
16,kl_shampoo,524288,512K,0.04,42,2.3507531908838977,,,15360.0,15360,14661.103243112564,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz524288_lr0p04_s42/result.json
16,kl_shampoo,2097152,2M,0.005,42,1.9027366591396513,2.3084941684086875,7.539225147197689,3840.0,3840,5484.275356054306,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p005_s42/result.json
16,kl_shampoo,2097152,2M,0.0075,42,1.6442969298441137,1.6442969298441137,5.368059952637506,3840.0,3840,5428.269193887711,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p0075_s42/result.json
16,kl_shampoo,2097152,2M,0.01,42,2.158703375971404,2.158703375971404,7.085654487298474,3840.0,3840,5444.080033063889,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p01_s42/result.json
16,kl_shampoo,2097152,2M,0.015,42,1.9185372741382698,1.9185372741382698,6.264899349807262,3840.0,3840,5414.485071897507,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p015_s42/result.json
16,kl_shampoo,2097152,2M,0.02,42,1.4914025900921848,1.4914025900921848,4.9098467323657955,3840.0,3840,5430.891323328018,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p02_s42/result.json
16,kl_shampoo,2097152,2M,0.04,42,,,,,3840,10.15907597541809,PytorchStreamReader failed reading zip archive: failed finding central directory,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz2097152_lr0p04_s42/result.json
16,kl_shampoo,8388608,8M,0.005,42,1.7066546673275176,1.7663283928659015,5.783121146556818,960.0,960,3267.857092857361,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p005_s42/result.json
16,kl_shampoo,8388608,8M,0.0075,42,1.3832973826663435,1.3832973826663435,4.554486105121555,960.0,960,3294.4680786132812,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p0075_s42/result.json
16,kl_shampoo,8388608,8M,0.01,42,1.8016029847108983,2.33618596639681,7.632673952473395,960.0,960,3257.8013021945953,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p01_s42/result.json
16,kl_shampoo,8388608,8M,0.015,42,2.08235185146468,2.2316563016910957,7.296290021132738,960.0,960,3286.824724674225,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p015_s42/result.json
16,kl_shampoo,8388608,8M,0.02,42,2.1527695952305805,3.155783598304654,10.397208213806138,960.0,960,3235.5867660045624,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p02_s42/result.json
16,kl_shampoo,8388608,8M,0.03,42,2.238408140173382,2.3420162762381818,7.652211370722284,960.0,960,3254.632166862488,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p03_s42/result.json
16,kl_shampoo,8388608,8M,0.04,42,2.180656741639517,2.180656741639517,7.136463892636455,960.0,960,3275.7056498527527,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_shampoo_bsz8388608_lr0p04_s42/result.json
16,kl_soap,524288,512K,0.005,42,2.159897348997429,2.187698559491275,7.139720551571967,15360.0,15360,15643.706854820251,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p005_s42/result.json
16,kl_soap,524288,512K,0.0075,42,2.1295616811359226,2.24181470940785,7.317536393896638,15360.0,15360,15714.729182481766,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p0075_s42/result.json
16,kl_soap,524288,512K,0.01,42,2.130661747799421,2.2495853159897794,7.362238150197205,15360.0,15360,2247.873379945755,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p01_s42/result.json
16,kl_soap,524288,512K,0.015,42,2.206345928479849,2.564205686005238,8.387120175921906,15360.0,15360,2036.6710195541382,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p015_s42/result.json
16,kl_soap,524288,512K,0.02,42,2.222269433286219,2.8505832827388544,9.364064440938023,15360.0,15360,16118.075875043869,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p02_s42/result.json
16,kl_soap,524288,512K,0.03,42,2.221305009146372,2.221305009146372,7.260684609501952,15360.0,15360,8093.8049948215485,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p03_s42/result.json
16,kl_soap,524288,512K,0.04,42,2.273288702080551,2.285251329262534,7.4682190617545015,15360.0,15360,7951.354858160019,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz524288_lr0p04_s42/result.json
16,kl_soap,2097152,2M,0.005,42,,,,,3840,9.704995393753052,PytorchStreamReader failed reading zip archive: failed finding central directory,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz2097152_lr0p005_s42/result.json
16,kl_soap,2097152,2M,0.0075,42,2.2074783116847723,2.2074783116847723,7.213812789220401,3840.0,3840,5704.980457544327,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz2097152_lr0p0075_s42/result.json
16,kl_soap,2097152,2M,0.01,42,2.192962387895732,2.223716286871829,7.273332689503669,3840.0,3840,5533.112875699997,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz2097152_lr0p01_s42/result.json
16,kl_soap,2097152,2M,0.015,42,2.2249522858934303,2.270975098565501,7.421443187463573,3840.0,3840,5573.503808498383,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz2097152_lr0p015_s42/result.json
16,kl_soap,2097152,2M,0.02,42,2.249865440987875,2.273550422590929,7.430141721526124,3840.0,3840,5712.711087703705,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/kl_soap_bsz2097152_lr0p02_s42/result.json
